Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
VW,Amarok,皮卡,柴油,Amarok 2.0 BiTDI BMT,2010,至今,N/A
VW,Amarok,皮卡,柴油,Amarok 2.0 BiTDI BMT Autm.,2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT Autm., Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT Autm., Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT Autm., Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT Autm., Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Advantage",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI BMT, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Advantage",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 BiTDI, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,Amarok 2.0 TDI,2010,至今,N/A
VW,Amarok,皮卡,柴油,Amarok 2.0 TDI 4MOTION,2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION Autm., Life",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION Autm., Style",2010,至今,N/A
VW,Amarok,皮卡,柴油,Amarok 2.0 TDI 4MOTION BMT,2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Advantage",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION BMT, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Advantage",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Canyon",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Life",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI 4MOTION, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,Amarok 2.0 TDI BMT,2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI BMT, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI BMT, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI BMT, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI BMT, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI BMT, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI, Atacama",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 2.0 TDI, Ultimate",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Aventura",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Aventura seit 01/2023",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Canyon",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Comfortline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Dark Label seit 11/2025",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., PanAmericana seit 01/2023",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION Autm., Style seit 01/2023",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION, Canyon",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION, Comfortline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION, Highline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI 4MOTION, Trendline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI HA, Comfortline",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI HA, Dark Label",2010,至今,N/A
VW,Amarok,皮卡,柴油,"Amarok 3.0 TDI HA, Trendline",2010,至今,N/A
VW,Arteon,雙門跑車,插電式油電混合,"Arteon 1.4 eHybrid OPF DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,插電式油電混合,"Arteon 1.4 eHybrid OPF DSG, R-Line",2017,2024,N/A
VW,Arteon,雙門跑車,柴油,Arteon 2.0 TDI SCR,2017,2024,N/A
VW,Arteon,雙門跑車,柴油,"Arteon 2.0 TDI SCR, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,Arteon 1.5 TSI ACT,2017,2024,N/A
VW,Arteon,雙門跑車,汽油,Arteon 1.5 TSI ACT OPF DSG,2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 1.5 TSI ACT OPF DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI 4Motion DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI 4Motion DSG, R-Line",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI DSG, R-Line",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI DSG, R-Line Edition",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI OPF 4Motion DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI OPF 4Motion DSG, R-Line",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI OPF 4Motion DSG, R-Line Edition",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI OPF DSG, Elegance",2017,2024,N/A
VW,Arteon,雙門跑車,汽油,"Arteon 2.0 TSI OPF DSG, R-Line",2017,2024,N/A
VW,Arteon R,雙門跑車,汽油,"Arteon 2.0 TSI OPF 4Motion DSG, R",2021,2024,N/A
VW,Beetle Dune,高背掀背車,柴油,"The Beetle Cabriolet 2.0 TDI (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,柴油,"The Beetle Cabriolet 2.0 TDI Blue Motion Technolog, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.2 TSI (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.2 TSI BlueMotion Technology, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.2 TSI DSG (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.2 TSI DSG BlueMotion Techno, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.4 TSI (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.4 TSI Blue Motion Technolog, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.4 TSI DSG (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 1.4 TSI DSG Blue Motion Techn, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 2.0 TSI (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 2.0 TSI Blue Motion Technolog, Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 2.0 TSI DSG (BlueMotion Tech), Dune",2015,2018,N/A
VW,Beetle Dune,高背掀背車,汽油,"The Beetle Cabriolet 2.0 TSI DSG Blue Motion Tech., Dune",2015,2018,N/A
VW,Caddy,旅行車,插電式油電混合,Caddy Cargo 1.5 TSI eHybrid DSG,2020,至今,N/A
VW,Caddy,旅行車,插電式油電混合,Caddy Cargo 1.5 TSI eHybrid DSG seit 06/2026,2020,至今,N/A
VW,Caddy,旅行車,插電式油電混合,"Caddy Cargo 1.5 TSI eHybrid DSG, Edition",2020,至今,N/A
VW,Caddy,旅行車,柴油,Caddy Cargo 2.0 TDI BMT,2020,至今,N/A
VW,Caddy,旅行車,汽油,Caddy Cargo 1.5 TSI BMT,2020,至今,N/A
VW,Caddy,旅行車,汽油,Caddy Cargo 1.5 TSI BMT DSG,2020,至今,N/A
VW,Caddy,旅行車,汽油,Caddy Cargo 1.5 TSI BMT DSG seit 06/2026,2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, EcoProfi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, EcoProfi Maxi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Edition",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Edition seit 06/2026",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Maxi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Maxi Edition",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Maxi Edition seit 06/2026",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, Maxi seit 06/2026",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT DSG, PanAmericana",2020,至今,N/A
VW,Caddy,旅行車,汽油,Caddy Cargo 1.5 TSI BMT seit 06/2026,2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, EcoProfi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, EcoProfi Maxi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, Edition",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, Maxi",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, Maxi Edition",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, Maxi seit 06/2026",2020,至今,N/A
VW,Caddy,旅行車,汽油,"Caddy Cargo 1.5 TSI BMT, PanAmericana",2020,至今,N/A
VW,Caddy,旅行車,汽油/天然氣,"Caddy Cargo 1.5 TGI, Maxi",2020,至今,N/A
VW,Crafter,貨車,柴油,"Grand California Autm. 4MOTION, 600",2016,至今,N/A
VW,Crafter,貨車,柴油,"Grand California Autm. 4MOTION, 680",2016,至今,N/A
VW,Crafter,貨車,柴油,"Grand California Autm. VA, 600",2016,至今,N/A
VW,Crafter,貨車,柴油,"Grand California Autm. VA, 680",2016,至今,N/A
VW,Cross Golf,高背掀背車,柴油,CrossGolf 1.6 TDI DPF,2007,2013,N/A
VW,Cross Golf,高背掀背車,柴油,CrossGolf 1.6 TDI DPF DSG,2007,2013,N/A
VW,Cross Golf,高背掀背車,柴油,CrossGolf 2.0 TDI DPF,2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,CrossGolf 1.2 TSI,2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,CrossGolf 1.4 TSI,2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,CrossGolf 1.4 TSI DSG,2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,"Golf Plus 1.4 TSI DSG, CrossGolf",2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,"Golf Plus 1.4 TSI, CrossGolf",2007,2013,N/A
VW,Cross Golf,高背掀背車,汽油,"Golf Plus 1.6, CrossGolf",2007,2013,N/A
VW,Crosspolo,高背掀背車,柴油,"Polo 1.2 TDI, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,柴油,"Polo 1.2 TDI, Cross Polo Urban White",2010,2017,N/A
VW,Crosspolo,高背掀背車,柴油,"Polo 1.4 TDI (Blue Motion Technology), Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.0 TSI (Blue Motion Technology) DSG, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.0 TSI (Blue Motion Technology), Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI (Blue Motion Technology) DSG, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI (Blue Motion Technology), Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI DSG, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI DSG, Cross Polo Urban White",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2 TSI, Cross Polo Urban White",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.2, Cross Polo Urban White",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.4 DSG, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.4 DSG, Cross Polo Urban White",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.4, Cross Polo",2010,2017,N/A
VW,Crosspolo,高背掀背車,汽油,"Polo 1.4, Cross Polo Urban White",2010,2017,N/A
VW,Crosstouran,廂型車,柴油,"Touran 1.6 TDI DPF DSG, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,柴油,"Touran 1.6 TDI DPF, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,柴油,"Touran 2.0 TDI DPF, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油,"Touran 1.4 TSI DSG, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油,"Touran 1.4 TSI, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油/天然氣,"Touran 1.4 TGI BlueMotion DSG, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油/天然氣,"Touran 1.4 TGI BlueMotion, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油/天然氣,"Touran 1.4 TSI EcoFuel DSG, Cross",2010,2015,N/A
VW,Crosstouran,廂型車,汽油/天然氣,"Touran 1.4 TSI EcoFuel, Cross",2010,2015,N/A
VW,Eos,敞篷車,柴油,Eos 2.0 TDI DPF,2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 1.4 TSI,2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 1.4 TSI BlueMotion Technology,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI BlueMotion Technology, Cup",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI BlueMotion Technology, Edition 2010",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI BlueMotion Technology, GT Sport",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI BlueMotion Technology, Sport & Style",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI BlueMotion Technology, White Night",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Cup",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Edition 2009",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Edition 2010",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Exclusive",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, GT Sport",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Individual",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, Sport & Style",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.4 TSI, White Night",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 1.6 FSI,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 1.6 FSI, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 2.0 FSI,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 FSI, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 FSI, Individual Chrom",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 2.0 TSI,2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 2.0 TSI DSG,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Cup",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Edition 2009",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Edition 2010",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Exclusive",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, GT Sport",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Individual",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, Sport & Style",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI DSG, White Night",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Cup",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Edition 2009",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Edition 2010",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Exclusive",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, GT Sport",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Individual",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, Sport & Style",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 TSI, White Night",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 2.0 Turbo FSI,2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 2.0 Turbo FSI DSG,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 Turbo FSI DSG, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 Turbo FSI DSG, Individual Chrom",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 Turbo FSI, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 2.0 Turbo FSI, Individual Chrom",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 3.2 V6 DSG,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.2 V6 DSG, Edition 2008",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.2 V6 DSG, Edition 2009",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.2 V6 DSG, Individual",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.2 V6 DSG, Individual Chrom",2005,2015,N/A
VW,Eos,敞篷車,汽油,Eos 3.6 V6 DSG,2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.6 V6 DSG, Edition 2010",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.6 V6 DSG, Exclusive",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.6 V6 DSG, GT Sport",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.6 V6 DSG, Individual",2005,2015,N/A
VW,Eos,敞篷車,汽油,"Eos 3.6 V6 DSG, White Night",2005,2015,N/A
VW,Fox,轎車,柴油,Fox 1.4 TDI,2005,2011,N/A
VW,Fox,轎車,柴油,"Fox 1.4 TDI, Fresh",2005,2011,N/A
VW,Fox,轎車,柴油,"Fox 1.4 TDI, Refresh",2005,2011,N/A
VW,Fox,轎車,汽油,Fox 1.2,2005,2011,N/A
VW,Fox,轎車,汽油,"Fox 1.2, Fresh",2005,2011,N/A
VW,Fox,轎車,汽油,"Fox 1.2, Refresh",2005,2011,N/A
